Id,DayOfWeek,Date,Customers,Open,Promo,SchoolHoliday,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,StoreType_a,StoreType_c,StoreType_d,Assortment_a,Assortment_c,Store_1,Store_10,Store_11,Store_12,Store_13,Store_14,Store_15,Store_16,Store_17,Store_18,Store_19,Store_2,Store_20,Store_3,Store_4,Store_5,Store_6,Store_7,Store_8,Store_9,sin_dia_do_mes,cos_dia_do_mes,sin_mes,cos_mes
22269,6,2015-08-22,0,1.0,0,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
22270,6,2015-08-22,0,1.0,0,0,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
23113,5,2015-08-21,0,1.0,1,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23114,5,2015-08-21,0,1.0,1,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23115,5,2015-08-21,0,1.0,1,1,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23116,5,2015-08-21,0,1.0,1,1,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23117,5,2015-08-21,0,1.0,1,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23118,5,2015-08-21,0,1.0,1,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23119,5,2015-08-21,0,1.0,1,1,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23120,5,2015-08-21,0,1.0,1,1,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23121,5,2015-08-21,0,1.0,1,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23122,5,2015-08-21,0,1.0,1,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23123,5,2015-08-21,0,1.0,1,1,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23124,5,2015-08-21,0,1.0,1,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23125,5,2015-08-21,0,1.0,1,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23126,5,2015-08-21,0,1.0,1,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004
23969,4,2015-08-20,0,1.0,1,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
23970,4,2015-08-20,0,1.0,1,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
23971,4,2015-08-20,0,1.0,1,1,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
23972,4,2015-08-20,0,1.0,1,1,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
23973,4,2015-08-20,0,1.0,1,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
23974,4,2015-08-20,0,1.0,1,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
23975,4,2015-08-20,0,1.0,1,1,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
23976,4,2015-08-20,0,1.0,1,1,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
23977,4,2015-08-20,0,1.0,1,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
23978,4,2015-08-20,0,1.0,1,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
23979,4,2015-08-20,0,1.0,1,1,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
23980,4,2015-08-20,0,1.0,1,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
23981,4,2015-08-20,0,1.0,1,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
23982,4,2015-08-20,0,1.0,1,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
24825,3,2015-08-19,0,1.0,1,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
24826,3,2015-08-19,0,1.0,1,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
24827,3,2015-08-19,0,1.0,1,1,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
24828,3,2015-08-19,0,1.0,1,1,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
24829,3,2015-08-19,0,1.0,1,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
24830,3,2015-08-19,0,1.0,1,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
24831,3,2015-08-19,0,1.0,1,1,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
24832,3,2015-08-19,0,1.0,1,1,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
24833,3,2015-08-19,0,1.0,1,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
24834,3,2015-08-19,0,1.0,1,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
24835,3,2015-08-19,0,1.0,1,1,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
24836,3,2015-08-19,0,1.0,1,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
24837,3,2015-08-19,0,1.0,1,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
24838,3,2015-08-19,0,1.0,1,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004
25681,2,2015-08-18,0,1.0,1,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
25682,2,2015-08-18,0,1.0,1,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
25683,2,2015-08-18,0,1.0,1,1,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
25684,2,2015-08-18,0,1.0,1,1,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
25685,2,2015-08-18,0,1.0,1,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
25686,2,2015-08-18,0,1.0,1,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
25687,2,2015-08-18,0,1.0,1,1,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
25688,2,2015-08-18,0,1.0,1,1,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
25689,2,2015-08-18,0,1.0,1,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
25690,2,2015-08-18,0,1.0,1,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
25691,2,2015-08-18,0,1.0,1,1,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
25692,2,2015-08-18,0,1.0,1,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
25693,2,2015-08-18,0,1.0,1,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
25694,2,2015-08-18,0,1.0,1,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844384,-0.5000000000000004
26537,1,2015-08-17,0,1.0,1,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
26538,1,2015-08-17,0,1.0,1,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
26539,1,2015-08-17,0,1.0,1,1,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
26540,1,2015-08-17,0,1.0,1,1,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
26541,1,2015-08-17,0,1.0,1,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
26542,1,2015-08-17,0,1.0,1,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
26543,1,2015-08-17,0,1.0,1,1,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
26544,1,2015-08-17,0,1.0,1,1,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
26545,1,2015-08-17,0,1.0,1,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
26546,1,2015-08-17,0,1.0,1,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
26547,1,2015-08-17,0,1.0,1,1,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
26548,1,2015-08-17,0,1.0,1,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
26549,1,2015-08-17,0,1.0,1,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
26550,1,2015-08-17,0,1.0,1,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004
27393,7,2015-08-16,0,0.0,0,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
27394,7,2015-08-16,0,0.0,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
27395,7,2015-08-16,0,0.0,0,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
27396,7,2015-08-16,0,0.0,0,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
27397,7,2015-08-16,0,0.0,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
27398,7,2015-08-16,0,0.0,0,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
27399,7,2015-08-16,0,0.0,0,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
27400,7,2015-08-16,0,0.0,0,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
27401,7,2015-08-16,0,0.0,0,0,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
27402,7,2015-08-16,0,0.0,0,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
27403,7,2015-08-16,0,0.0,0,0,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
27404,7,2015-08-16,0,0.0,0,0,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
27405,7,2015-08-16,0,0.0,0,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
27406,7,2015-08-16,0,0.0,0,0,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004
28249,6,2015-08-15,0,1.0,0,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10116832198743272,-0.994869323391895,-0.8660254037844384,-0.5000000000000004
28250,6,2015-08-15,0,1.0,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10116832198743272,-0.994869323391895,-0.8660254037844384,-0.5000000000000004
28251,6,2015-08-15,0,1.0,0,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.10116832198743272,-0.994869323391895,-0.8660254037844384,-0.5000000000000004
28252,6,2015-08-15,0,1.0,0,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10116832198743272,-0.994869323391895,-0.8660254037844384,-0.5000000000000004
28253,6,2015-08-15,0,1.0,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10116832198743272,-0.994869323391895,-0.8660254037844384,-0.5000000000000004
28254,6,2015-08-15,0,1.0,0,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10116832198743272,-0.994869323391895,-0.8660254037844384,-0.5000000000000004
28255,6,2015-08-15,0,1.0,0,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10116832198743272,-0.994869323391895,-0.8660254037844384,-0.5000000000000004
